category,content,link,ref-link
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,จากการประชุมที่ประชุมมีมติ ปิดสถานที่เสี่ยงต่างๆเพิ่มเติม 31 แห่ง ประกอบด้วย 1.โรงมหรสพ โรงภาพยนตร์ โรงละคร 2.สวนสนุก สวนน้ำ ในและนอกห้างสรร,https://cofact.org/article/2dqi4fhm6l79r,['https://www.matichon.co.th/news-monitor/news_2689244']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้อยู่ระหว่างการตรวจสอบ,https://cofact.org/article/30uh5vy24fevd,[]
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,เลขาธิการแพทยสมาคมแห่งประเทศไทยฯ ยัน บุหรี่ไฟฟ้าเชื่อมโยง COVID - 19 เผยงานวิจัยสหรัฐฯ พบวัยรุ่นสูบบุหรี่ไฟฟ้าติด COVID- 19 มากกว่าผู้ไม่สูบ,https://cofact.org/article/1lwlnvofd5cgd,['https://news.thaipbs.or.th/content/303541']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,มาตรการจะเริ่มตั้งแต่ 26 เม.ย.2564 มีกำหนด 14 วัน,https://cofact.org/article/24api0apbcsqi,['https://www.thairath.co.th/news/local/bangkok/2076630']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,เนื้อหานี้เป็นข้อมูลจากทางโรงพยาบาลจริง แต่ภายหลัง ทางโรงพยาบาลได้มีการลบข้อมูลดังกล่าวออกไป โดยได้ชี้เเจง ผ่าน แฟนเพจของทางโรงพยาบาล,https://cofact.org/article/1dpi10sxvbt7q,['https://www.facebook.com/samngaohospital/photos/a.926267880726243/4245784032107928/']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,เนื้อหานี้เป็นข้อมูลจากทางโรงพยาบาลจริง แต่ภายหลัง ทางโรงพยาบาลได้มีการลบข้อมูลดังกล่าวออกไป โดยได้ชี้เเจง ผ่าน แฟนเพจของทางโรงพยาบาล ,https://cofact.org/article/39o4cjqewj1vf,['https://www.facebook.com/samngaohospital/photos/a.926267880726243/4245784032107928/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,คลิปข่าวนี้มาจากเพจ TNN World รายงานวิกฤติผู้ติดเชื้อในอินเดียรอบใหม่พุ่งสูง จนเกินความพร้อมของโรงพยาบาลจะรับไหว ขาดแคลนเครื่องช่วยหายใจ ทำใ,https://cofact.org/article/2m76tofwyl14v,"['https://fb.watch/54_ns4dOwx/', 'https://fb.watch/54_ns4dOwx/', 'https://www.reuters.com/world/asia-pacific/pm-modi-says-india-shaken-by-new-coronavirus-storm-2021-04-25/?taid=60851f2d2803a40001e6ff3b&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']"
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่ได้มีข่าวปรากฎในสื่อออนไลน์ต่างๆ ในประเด็นเรื่อง ใช้ไฟฉายมือถือส่องเบรกเกอร์ไฟ ทำให้เกิดระเบิดได้ ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อ,https://cofact.org/article/2xjq90hqrmam6,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B9%84%E0%B8%9F/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,นายธานี แสงรัตน์ อธิบดีกรมสารนิเทศและโฆษกกระทรวงการต่างประเทศ เปิดเผยกรณี รายงานข่าวเกี่ยวกับชาวอินเดียเช่าเหมาลำเครื่องบินเพื่อเดินทางมาประ,https://cofact.org/article/tl76zh6fwhwh,"['https://www.bangkokbiznews.com/news/detail/934446', 'https://www.komchadluek.net/news/local/464830?twitter=']"
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,กรณีพี่สาวเผยน้องสาววัย 23 ปี ทำงานขายเครื่องสำอางบริษัทดังได้โควตาไปฉีดวัคซีนโควิด-19 รุ่นที่ 2 ของบริษัท เมื่อวันที่ 21 ที่ผ่านมา มีอาการอ,https://cofact.org/article/263ygql12w0gm,[]
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,นายธานี แสงรัตน์ อธิบดีกรมสารนิเทศและโฆษกกระทรวงการต่างประเทศ เปิดเผยกรณี รายงานข่าวเกี่ยวกับชาวอินเดียเช่าเหมาลำเครื่องบินเพื่อเดินทางมาประ,https://cofact.org/article/h4wgndp4kkon,['https://www.bangkokbiznews.com/news/detail/934446']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ก่อนที่โฆษณาจะแสดงบน Facebook หรือ Instagram ระบบจะตรวจสอบโฆษณาดังกล่าวเพื่อให้แน่ใจว่าโฆษณานั้นเป็นไปตามนโยบายการโฆษณาของเรา โดยปกติแล้วโฆษ,https://cofact.org/article/2lavroqvmnv75,['https://www.facebook.com/policies/ads/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,"""นพ.มนูญ"" ยกผลการทดลอง ชี้สวมหน้ากาก 2 ชั้น ช่วยลดการแพร่-รับเชื้อโควิด เนื่องจาก เวลาเราใส่หน้ากากอนามัยทางการแพทย์ หน้ากากไม่ได้แนบชิดกับใ",https://cofact.org/article/2r73b3mojtmr5,['https://www.thairath.co.th/news/society/2044296']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ห้างสรรพสินค้า ศูนย์การค้า เปิด เวลา 11.00-20.00 น.,https://cofact.org/article/3andlzse3ju0u,['https://www.matichon.co.th/news-monitor/news_2689244']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,26 เมษายน 2564 ( 11:17 ) ยังไม่พบข้อมูลการประกาศในพื้นที่ดังกล่าว,https://cofact.org/article/bzr15y9t3vyn,['https://news.trueid.net/detail/k7Qw9yRnYp6d']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,‘ททท.’ เผยเปิดจอง 2 โครงการกระตุ้นท่องเที่ยวภายในประเทศ ‘เราเที่ยวด้วยกัน เฟส 3-ทัวร์เที่ยวไทย’ กลาง พ.ค.นี้ ชี้ยังจับตาสถานการณ์โควิด-19 ระ,https://cofact.org/article/2pw48dbzz3ydf,['https://www.bangkokbiznews.com/news/detail/934400']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,ท่านที่เคยเดินทางไปในพื้นที่ที่พบการระบาด มีประวัติสัมผัสกับผู้ติดเชื้อ หรือเริ่มมีอาการไม่สบาย สงสัย ไม่มั่นใจว่าตัวเองจะติดเชื้อโควิด-19 ห,https://cofact.org/article/2mylcfj2mg94c,['https://www.hfocus.org/content/2021/04/21366']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,นายแพทย์ทวีศิลป์กล่าวตอบว่า ระบบของการที่เราเรียกว่าเอาคนไปอยู่รวมกัน ไม่ว่าจะเรียกว่าโรงพยาบาลสนาม หรือภาษาต่างประเทศเรียกว่า Cohort Ward (,https://cofact.org/article/iq2ydkvkxvoe,['https://www.prachachat.net/general/news-653544']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,การฉีดวัคซีนแล้วจะแพ้หรือไม่แพ้ ขึ้นอยู่กับแต่ละตัวบุคคล ไม่เกี่ยวกับการดื่ม กินอาหารใดๆ ,https://cofact.org/article/33brppqcyakjy,['https://www.youtube.com/watch?v=hmXVamgdw_M']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,เริ่มเที่ยงคืนนี้ กทม.สั่งปิด สั่งห้าม อะไรบ้าง ?,https://cofact.org/article/1y61bl989hqg5,['https://twitter.com/SureAndShare/status/1386283223613804547']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,ไทย - #รัฐสภาที่ใหญ่ที่สุดในโลก,https://cofact.org/article/3k7b850ya1ss3,['https://www.facebook.com/AgendaPlatform/posts/4443427782353801']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,"หากกล่าวถึงข้อมูล จำนวนการได้รับวัคซีนสะสม 1,124,153 โดส",https://cofact.org/article/x54eiovjs0e9,['https://www.facebook.com/108669090743003/posts/295206388755938/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,คณะกรรมการโรคติดต่อจังหวัดเชียงใหม่ มีมติให้ออกคำสั่งคณะกรรมการโรคติดต่อจังหวัดเชียงใหม่ ที่ 42/2564 เรื่อง มาตรการควบคุมการจัดกิจกรรมรวมคนจ,https://cofact.org/article/16309bgzxvu6i,['https://www.matichon.co.th/region/news_2690442']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่ได้มีข่าวปรากฎในสื่อออนไลน์ต่างๆ ในประเด็นเรื่อง ลือ เชื้อ COVID-19 อยู่ที่ลำคอ 4 วันก่อนเข้าสู่ปอด กลั้วคอด้วยน้ำอุ่นผสมเกลือ ช่วยฆ่า,https://cofact.org/article/gg6pduxspx2d,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%A5%E0%B8%B7%E0%B8%AD-%E0%B9%80%E0%B8%8A/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,เมื่อ 26 มี.ค. 2563 พ.ต.อ.กฤษณะ พัฒนเจริญ รอง โฆษกสำนักงานตำรวจแห่งชาติ เปิดเผยถึงกรณี ที่มีการส่งต่อข้อความ ในระบบสื่อโซเชียลมีเดีย ในลักษณ,https://cofact.org/article/5ub5193dxxfo,['https://www.thairath.co.th/news/local/bangkok/1805228']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,26 เมษา 64 - ฝ่ายกฎหมาย กทม.แจงข้อกฎหมายไม่สวมหน้ากากอนามัย หากอยู่ในยานพาหนะ หรือรถยนต์ส่วนตัว 1 คน ไม่ต้องใส่ก็ได้ แต่หากอยู่ 2 คนขึ้นไป ต,https://cofact.org/article/5ub5193dxxfo,['https://twitter.com/onenews31/status/1386543606425477124/photo/1']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"ศบค.เผย ""ไม่จริง"" คนอินเดียเช่าเหมาลำเข้าไทย นำคนไทยกลับบ้านเท่านั้น สั่งชะลอออกใบอนุญาตต่างชาติในอินเดียมาไทย",https://cofact.org/article/100d213l4su65,"['https://www.bangkokbiznews.com/news/detail/934364', 'https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?release=y&ref=M&id=R3EwK2w4SDM3WTA9', 'https://www.dailynews.co.th/economic/839357']"
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,การนำเข้าข้อมูลอันเป็นเท็จ บิดเบือนข้อมูล หรือ Fake News จะเข้าข่ายความผิดฐาน “นําเข้าสู่ระบบคอมพิวเตอร์ซึ่งข้อมูลคอมพิวเตอร์อันเป็นเท็จ โดย,https://cofact.org/article/3udwqignv20ty,['https://www.bangkokbiznews.com/news/detail/871805']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,เมื่อช่วงค่ำของวันเสาร์ที่ 24 เม.ย.64 มีรายงานจากทางเจ้าหน้าที่ว่า มีผู้ติดเชื้อโควิด-19 จำนวน 13 คน ลักลอบหลบหนีออกจากศูนย์ปรับเปลี่ยนพฤติก,https://cofact.org/article/5piarmelv6f7,"['https://www.nationtv.tv/main/content/378821959', 'https://news.ch7.com/detail/481585']"
ข้อความหรือข้อความนี้เป็นจริงบางส่วน, ปัจจุบันยังไม่มีหลักฐานทางวิชาการที่ชัดเจนสนับสนุนการใช้ฟ้าทะลายโจรป้องกันโควิด-19 ได้ แต่มีการศึกษาพบว่าการใช้ฟ้าทะลายโจรขนาดต่ำ ๆ (แอนโดร,https://cofact.org/article/2ifes35naczt2,['https://www.hfocus.org/content/2021/04/21423']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้อยู่ระหว่างการตรวจสอบ ,https://cofact.org/article/vlc3978a69d6,[]
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สำนักประชาสัมพันธ์ กทม. ชี้แจงข้อมูลเบื้องต้นว่า การจับและปรับผู้ไม่ใส่หน้ากากอนามัย หรือหน้ากากผ้า นั้น เจตนาในการออกประกาศดังกล่าว คือการป,https://cofact.org/article/3tk54a56w6n11,['https://www.dailynews.co.th/bangkok/839462']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,มีคำสั่งจากศูนย์บริหารปฏิบัติการโควิด -19 ปิดสถานที่ชั่วคราวเพื่อปฏิบัติการค้นหาเชิงรุกในพื้นที่เสี่ยงของการแพร่ระบาดของโควิด-19,https://cofact.org/article/x8yzbgck7mr4,['https://m.facebook.com/story.php?story_fbid=1746393248855739&id=346430058852072']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สำนักประชาสัมพันธ์ กทม. ชี้แจงข้อมูลเบื้องต้นว่า การจับและปรับผู้ไม่ใส่หน้ากากอนามัย หรือหน้ากากผ้า นั้น เจตนาในการออกประกาศดังกล่าว คือการป,https://cofact.org/article/27r7vu1qw2ibu,"['https://www.dailynews.co.th/bangkok/839462', 'https://www.dailynews.co.th/bangkok/839462']"
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,การแถลงข่าวของศูนย์บริหารสถานการณ์โควิด-19 เมื่อวันที่ 9 ม.ค.2564 ที่ผ่านมา นพ.ทวีศิลป์ วิษณุโยธิน โฆษก ศบค.ระบุว่า ศบค.ขอความร่วมมือการเดิน,https://cofact.org/article/fbqwa9t7efof,['https://www.thairath.co.th/news/local/2012623']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้อยู่ระหว่างการตรวจสอบ,https://cofact.org/article/k53ldkiy1vyo,[]
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,วัคซีนโควิดแบบสูด ตอนนี้มี 11 ยี่ห้อ ทำโดย 6 ประเทศ มีอเมริกา อังกฤษ จีน คิวบา อิหร่าน และอินเดิน จีนเพิ่งเสร็จเฟส 1 สิ้นเดือนเมษายน กำลังเข,https://cofact.org/article/k53ldkiy1vyo,[]
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สำนักงานตรวจคนเข้าเมือง พบคนสัญชาติอินเดียเข้าไทย ระหว่างวันที่ 1-20 เม.ย.2564 จำนวน 602 คน พร้อมยืนยันเป็นการเข้ามาอย่างถูกต้องและผ่านการคั,https://cofact.org/article/1po7sjh6vtav4,['https://news.thaipbs.or.th/content/303669']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,คู่มือป้องกันการแพร่ระบาดและการรักษาโควิด-19 (The COVID-19 Prevention and Treatment Handbook) ซึ่งสนับสนุนการจัดทำโดยมูลนิธิแจ็ค หม่า และมูล,https://cofact.org/article/1dm7nytu35a4d,['https://www.bangkokbiznews.com/news/detail/873482']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,พยาบาลที่จังหวัดตากเสียชีวิตจริง แต่กองระบาดวิทยา ได้รับรายงานเหตุการณ์ไม่พึงประสงค์ ภายหลังได้รับการสร้างเสริมภูมิคุ้มกันโรคจากวัคซีนโควิด-,https://cofact.org/article/1swm9f1jt67hd,['https://www.thairath.co.th/news/local/north/2076626']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่มีข่าวปรากฏในสื่อต่างๆ เกี่ยวกับประเด็นเรื่อง คลิปเสียงจากคณบดี คณะแพทย์ศิริราช ขอให้ประชาชนล็อกดาวน์ตัวเอง ทางศูนย์ต่อต้านข่าวปลอมได้,https://cofact.org/article/2dgaym556t4nx,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%9B%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%84%E0%B8%93%E0%B8%9A%E0%B8%94%E0%B8%B5-%E0%B8%84%E0%B8%93%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%8A-%E0%B8%82%E0%B8%AD%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%99%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%AD%E0%B8%87/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,โลตัส จับมือ SCGP รับกล่องและลังกระดาษนำไปรีไซเคิล,https://cofact.org/article/jtsx4do6cn52,['https://www.tescolotus.com/news/view/771']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้ไม่อยู่ในขอบเขตการตรวจสอบ ,https://cofact.org/article/2lfv3t3tywxhw,[]
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,คำแนะนำ,https://cofact.org/article/2ruemyav8q5b,['https://med.mahidol.ac.th/altern_med/th/km/19jun2020-1729']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สำนักประชาสัมพันธ์ กทม. ชี้แจงข้อมูลเบื้องต้นว่า การจับและปรับผู้ไม่ใส่หน้ากากอนามัย หรือหน้ากากผ้า นั้น เจตนาในการออกประกาศดังกล่าว คือการป,https://cofact.org/article/1x1whs7heqmwq,"['https://www.dailynews.co.th/bangkok/839462', 'https://www.dailynews.co.th/bangkok/839462']"
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,ไม่มีข้อมูลวิจัยที่น่าเชื่อถือมาสนับสนุน ยาพื้นบเ้านสูตรนี้และไม่ควรลองทำด้วย ยาที่รักษาโควิดในขณะนี้ยังต้องมาจาก โรงพยาบาลและแพทย์ปัจจุบันส,https://cofact.org/article/wc837nqdifz6,"['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B8%B4/', 'https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%99-2/']"
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ขณะนี้ยังไม่มีผลการศึกษาทางการแพทย์ที่สามารถยืนยันเกี่ยวกับการรับประทานน้ำขิง น้ำผึ้ง พริกไทย ว่าสามารถป้องกัน และรักษาผู้ติดเชื้อไวรัส COVI,https://cofact.org/article/wc837nqdifz6,"['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B8%B4/', 'https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%99-2/']"
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,วันที่ 27 เมษายน 2564 สถาบันวิจัยดาราศาสตร์แห่งชาติ รายงานว่า คืนนี้ 27 เมษายน 2564 พบกับปรากฏการณ์ ดวงจันทร์เต็มดวงใกล้โลกที่สุดในรอบปี หรื,https://cofact.org/article/21ej82ar3tc02,['https://www.prachachat.net/ict/news-657013']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สสจ.นนทบุรี กล่าวอีกว่า แม้ว่าทางผู้ติดเชื้อชาวอินเดียที่เข้ารับการกักตัว จะมีเชื้อไวรัสสายพันธุ์อินเดียที่มีความรุนแรงก็ตาม แต่ทางโรงพยาบาล,https://cofact.org/article/pwwsda95vyb8,['https://www.matichon.co.th/region/news_2691521']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,กรณีการส่งต่อข้อมูลที่ระบุว่า ชาวต่างชาติอินเดียที่ติดเชื้อโควิด-19 จำนวน 7 ราย ได้ทำการเช่าเครื่องบินเหมาลำ เข้ามาในประเทศไทย ทางศูนย์ปฏิบั,https://cofact.org/article/2h4dn6mokdsle,['https://www.facebook.com/AntiFakeNewsCenter/photos/a.113638500070332/495260315241480/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สื่อต่างประเทศรายงานว่า อัลเบิร์ต เบอร์ลา ซีอีโอของผู้ผลิตวัคซีนอย่าง Pfizer เผยถึงความเป็นไปได้ที่ยาเม็ดต้านโควิด-19 ชนิดทานของ Pfizer อาจพ,https://cofact.org/article/29dafvnik7ni5,['https://thestandard.co/pfizer-ceo-unveiled-coronavirus-tablet/']
ข้อความหรือข้อความนี้เป็นจริงบางส่วน,สื่อต่างประเทศรายงานว่า อัลเบิร์ต เบอร์ลา ซีอีโอของผู้ผลิตวัคซีนอย่าง Pfizer เผยถึงความเป็นไปได้ที่ยาเม็ดต้านโควิด-19 ชนิดทานของ Pfizer อาจพ,https://cofact.org/article/29dafvnik7ni5,['https://thestandard.co/pfizer-ceo-unveiled-coronavirus-tablet/']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,สถาบันวิจัยดาราศาสตร์แห่งชาติ (องค์การมหาชน) กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม ชวนคนไทยติดตาม ปรากฏการณ์ ส่งท้ายเดือนเมษายน 2,https://cofact.org/article/1ta0k3b3eogky,['https://www.bangkokbiznews.com/news/detail/934852']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,เจอคนป่วย COVID-19 ปกปิดข้อมูล โรงพยาบาลสามพราน จ.นครปฐม ประกาศปิดห้องผ่าตัดชั่วคราว 14 วัน เริ่ม 27 เม.ย.- 10 พ.ค. พร้อมกักตัวบุคลากรแพทย์อ,https://cofact.org/article/6qiyrw909s72,['https://news.thaipbs.or.th/content/303778']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่มีการแชร์คลิปเสียงผ่านโซเชียลมีเดีย เกี่ยวกับประเด็นเรื่อง คณบดี คณะแพทย์ศิริราช แนะนำใช้น้ำเกลือ น้ำมะนาว หรือน้ำขิงล้างคอ เพื่อฆ่าเช,https://cofact.org/article/1nm7cg9piia6z,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%9B%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%84%E0%B8%93%E0%B8%9A%E0%B8%94%E0%B8%B5-%E0%B8%84%E0%B8%93%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%8A-%E0%B9%81%E0%B8%99%E0%B8%B0%E0%B8%99%E0%B8%B3%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B8%B7%E0%B8%AD-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%A7-%E0%B8%AB%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B8%B4%E0%B8%87%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%84%E0%B8%AD-%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B9%89%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%94-19/']
